fid	year	quarter	date_receipt	s40	code_period	code_present_place
121615	2020	1	2020-04-29	0	21	214
123249	2020	1	2020-04-13	0	21	214
124860	2020	1	2020-04-02	0	21	214
131231	2020	1	2020-04-01	0	21	214
134992	2020	1	2020-04-29	12159	21	214
147894	2020	1	2020-06-17	177375	21	214
163640	2020	1	2020-04-14	662	21	214
164941	2020	1	2020-04-24	5739	21	214
165723	2020	1	2020-04-13	0	21	214
167528	2020	1	2020-04-06	0	21	214
173801	2020	1	2020-05-15	889665	21	214
175179	2020	1	2020-11-18	13659	21	214
179591	2020	1	2020-04-27	12717	21	214
184078	2020	1	2020-04-27	274202	21	214
10339	2020	1	2020-04-27	49787	21	214
19730	2020	1	2020-04-23	759	21	214
26486	2020	1	2020-04-24	47991	21	214
26623	2020	1	2020-04-20	70705	21	214
31468	2020	1	2020-05-15	24184	21	214
47558	2020	1	2020-07-26	54781	21	214
50436	2020	1	2020-04-14	0	21	214
54690	2020	1	2020-04-20	9503	21	214
69376	2020	1	2020-04-23	165600	21	214
69768	2020	1	2020-04-08	20730	21	214
72695	2020	1	2020-09-14	0	21	214
82288	2020	1	2020-04-08	25863	21	214
82336	2020	1	2020-04-06	0	21	214
85598	2020	1	2020-05-14	31321	21	214
93030	2020	1	2020-04-24	0	21	214
98061	2020	1	2020-04-24	0	21	214
101982	2020	1	2020-04-27	0	21	214
103203	2020	1	2020-05-01	462714	21	214
113371	2020	1	2020-08-28	930683	21	214
122882	2020	1	2020-04-29	0	21	214
137993	2020	1	2020-04-07	0	21	214
140573	2020	1	2020-07-22	1	21	214
142718	2020	1	2020-04-15	0	21	231
143526	2020	1	2020-04-17	119875	21	214
147514	2020	1	2020-04-13	0	21	214
148301	2020	1	2020-04-24	66328	21	214
149604	2020	1	2020-04-22	2534761	21	214
150142	2020	1	2020-04-01	0	21	214
154611	2020	1	2020-04-24	50978	21	214
155310	2020	1	2020-04-23	27607	21	214
164840	2020	1	2020-04-07	0	21	214
170816	2020	1	2020-07-10	161172	21	214
174095	2020	1	2020-04-01	0	21	214
174337	2020	1	2020-11-17	5699258	21	214
181457	2020	1	2020-04-26	25077	21	214
10682	2020	1	2020-04-24	0	21	214
11091	2020	1	2020-05-15	17785	21	214
20704	2020	1	2020-07-28	25533727	21	214
40367	2020	1	2020-04-04	0	21	214
43054	2020	1	2020-04-14	0	21	214
49697	2020	1	2020-05-12	0	21	214
67572	2020	1	2020-05-15	123134	21	214
73485	2020	1	2020-04-10	0	21	214
74195	2020	1	2020-04-05	0	21	214
75289	2020	1	2020-04-15	0	21	231
77455	2020	1	2020-08-04	0	21	231
79509	2020	1	2020-04-21	14729	21	214
81575	2020	1	2020-05-14	3219	21	214
86488	2020	1	2020-05-11	0	21	214
88896	2020	1	2020-05-15	5241	21	214
92722	2020	1	2020-04-17	190624	21	214
96518	2020	1	2020-05-15	0	21	214
98299	2020	1	2020-05-15	0	21	214
100662	2020	1	2020-04-12	0	21	214
125408	2020	1	2020-04-27	2033828	21	214
126676	2020	1	2020-06-15	2247627	21	214
129043	2020	1	2020-04-24	954	21	214
132155	2020	1	2020-10-21	42100	21	214
135994	2020	1	2020-05-15	3333	21	214
137582	2020	1	2020-05-22	112068	21	214
141118	2020	1	2020-04-27	0	21	214
141853	2020	1	2020-04-10	0	21	214
147873	2020	1	2020-04-19	3896	21	214
149159	2020	1	2020-04-01	0	21	214
152274	2020	1	2020-05-03	140784	21	214
175874	2020	1	2020-10-21	0	21	214
189756	2020	1	2020-05-15	300569	21	214
191760	2020	1	2020-04-24	0	21	214
195342	2020	1	2020-04-21	0	21	214
197899	2020	1	2020-05-18	896965	21	214
5654	2020	1	2020-04-06	0	21	214
9487	2020	1	2020-05-11	7199	21	214
14552	2020	1	2020-04-24	0	21	214
19805	2020	1	2020-05-14	39242	21	214
23322	2020	1	2020-05-15	664502	21	214
28929	2020	1	2020-03-31	0	21	214
29455	2020	1	2020-04-20	0	21	214
31091	2020	1	2020-04-13	0	21	214
39315	2020	1	2020-04-15	0	21	214
44305	2020	1	2020-04-07	0	21	214
54478	2020	1	2020-04-23	155612	21	214
55824	2020	1	2020-05-15	0	21	214
57137	2020	1	2021-01-14	9	21	214
58791	2020	1	2020-07-27	716152	21	214
63989	2020	1	2020-04-15	2200	21	214
68121	2020	1	2020-04-16	8600433	21	214
88867	2020	1	2020-05-31	7870	21	214
95726	2020	1	2020-04-09	1710	21	214
101768	2020	1	2020-04-16	7127	21	214
112410	2020	1	2020-04-08	623	21	214
127755	2020	1	2020-10-08	240982	21	214
137432	2020	1	2020-04-27	133404	21	214
146975	2020	1	2020-04-13	0	21	214
157381	2020	1	2020-04-27	99971	21	214
160443	2020	1	2020-04-13	0	21	214
162609	2020	1	2020-05-15	0	21	214
163981	2020	1	2020-04-20	0	21	214
165786	2020	1	2020-05-15	0	21	214
196651	2020	1	2020-12-02	0	21	214
198240	2020	1	2020-05-11	94224	21	214
8019	2020	1	2020-04-27	0	21	214
20465	2020	1	2020-04-27	0	21	214
26744	2020	1	2020-08-02	244205	21	214
27412	2020	1	2020-04-20	0	21	214
34389	2020	1	2020-04-27	78672	21	214
34645	2020	1	2020-05-03	4859147	21	214
34776	2020	1	2020-06-05	0	21	214
36864	2020	1	2020-04-06	0	21	214
38320	2020	1	2020-04-06	0	21	214
40743	2020	1	2020-05-08	1577318	21	214
44327	2020	1	2020-05-15	36493	21	214
48453	2020	1	2020-04-08	0	21	214
54289	2020	1	2020-04-30	0	21	214
64603	2020	1	2020-04-27	0	21	214
67892	2020	1	2020-04-22	0	21	214
71679	2020	1	2020-04-03	0	21	214
74319	2020	1	2020-04-24	24806	21	214
87643	2020	1	2020-08-24	0	21	214
91165	2020	1	2020-11-24	3080	21	214
92313	2020	1	2020-11-18	362234	21	214
99837	2020	1	2020-04-27	409123	21	214
112751	2020	1	2020-04-12	0	21	214
125879	2020	1	2020-04-27	758031	21	214
134298	2020	1	2020-04-15	0	21	214
135785	2020	1	2020-04-29	12047	21	214
147841	2020	1	2020-04-06	0	21	214
162998	2020	1	2020-04-24	0	21	214
163217	2020	1	2020-04-27	5960	21	214
167015	2020	1	2020-06-30	1981794	21	214
171824	2020	1	2020-12-10	78695	21	214
174143	2020	1	2020-05-15	4712	21	214
175241	2020	1	2020-04-14	0	21	214
176466	2020	1	2020-04-01	0	21	214
181582	2020	1	2020-04-16	0	21	214
189312	2020	1	2020-04-30	0	21	214
198605	2020	1	2020-10-26	453676	21	214
14433	2020	1	2020-05-15	3121818	21	214
19298	2020	1	2020-04-01	0	21	214
21818	2020	1	2020-04-24	1481929	21	214
27713	2020	1	2020-04-24	14927029	21	214
34094	2020	1	2020-04-30	8154	21	214
35781	2020	1	2020-04-13	3997	21	214
37611	2020	1	2020-04-25	31867	21	214
52555	2020	1	2020-04-09	0	21	214
57797	2020	1	2020-05-14	0	21	214
59832	2020	1	2020-04-27	0	21	214
62131	2020	1	2020-08-27	22249596	21	214
62977	2020	1	2020-04-10	0	21	214
65715	2020	1	2020-04-20	0	21	214
77189	2020	1	2020-04-24	0	21	214
82725	2020	1	2020-04-24	5693115	21	214
97522	2020	1	2020-04-24	19358	21	214
98667	2020	1	2020-05-15	0	21	214
111112	2020	1	2020-03-03	0	21	214
115266	2020	1	2020-04-21	480	21	214
118541	2020	1	2020-05-15	0	21	214
119039	2020	1	2020-04-13	0	21	214
128995	2020	1	2020-04-17	0	21	214
134721	2020	1	2020-04-03	0	21	214
136135	2020	1	2020-10-23	0	21	214
139646	2020	1	2020-04-20	0	21	214
144830	2020	1	2020-04-02	0	21	214
160764	2020	1	2020-04-16	70304	21	214
163323	2020	1	2020-04-22	0	21	214
178538	2020	1	2020-04-03	0	21	214
181339	2020	1	2020-05-08	57196	21	214
189382	2020	1	2020-07-23	509377	21	214
197234	2020	1	2020-05-15	5135958	21	214
13852	2020	1	2020-04-16	597123	21	214
15309	2020	1	2020-04-20	0	21	214
16763	2020	1	2020-04-27	0	21	214
19325	2020	1	2020-04-23	0	21	214
21174	2020	1	2020-07-30	140	21	214
21412	2020	1	2020-04-27	0	21	214
23005	2020	1	2020-04-09	15263	21	214
30364	2020	1	2020-04-13	0	21	214
47165	2020	1	2020-04-02	0	21	214
50087	2020	1	2020-04-25	0	21	214
51753	2020	1	2020-05-13	0	21	214
52252	2020	1	2020-05-15	1462373	21	214
54827	2020	1	2020-04-30	0	21	214
55061	2020	1	2020-04-27	111	21	214
59501	2020	1	2020-04-16	0	21	214
71835	2020	1	2020-04-09	6451	21	214
73343	2020	1	2020-04-21	48000	21	214
73829	2020	1	2020-04-08	0	21	214
89391	2020	1	2020-04-23	0	21	214
89404	2020	1	2020-04-29	32928	21	214
101177	2020	1	2020-05-15	190429	21	214
123630	2020	1	2020-04-03	0	21	214
126506	2020	1	2020-04-10	0	21	214
131134	2020	1	2020-04-27	0	21	214
132095	2020	1	2020-06-18	1179	21	214
140788	2020	1	2020-04-22	0	21	231
142050	2020	1	2020-05-28	0	21	214
142259	2020	1	2020-07-25	6976	21	214
147354	2020	1	2020-09-15	0	21	214
150420	2020	1	2020-04-30	125565	21	214
154282	2020	1	2020-04-15	531493	21	214
156035	2020	1	2020-04-01	0	21	214
163525	2020	1	2020-05-13	8169	21	214
167566	2020	1	2020-09-09	326228	21	214
170897	2020	1	2020-04-07	0	21	214
180773	2020	1	2020-04-27	0	21	214
187920	2020	1	2020-04-10	22200	21	214
193450	2020	1	2020-04-17	0	21	214
18356	2020	1	2020-04-24	83834	21	214
19254	2020	1	2020-05-13	6816	21	214
28809	2020	1	2020-10-23	782	21	214
29186	2020	1	2020-05-12	0	21	214
34131	2020	1	2020-05-15	5313	21	214
37303	2020	1	2020-06-25	24918	21	214
50723	2020	1	2020-04-22	1199846	21	214
54663	2020	1	2020-04-27	561362	21	214
68623	2020	1	2020-04-23	0	21	214
72576	2020	1	2020-04-27	0	21	214
74585	2020	1	2020-05-14	0	21	214
79328	2020	1	2020-04-08	0	21	214
80812	2020	1	2020-04-20	21201	21	214
84359	2020	1	2020-04-22	618859	21	214
84923	2020	1	2020-04-02	0	21	214
88908	2020	1	2020-07-02	43850	21	214
101489	2020	1	2020-04-20	0	21	214
106727	2020	1	2020-04-22	10159346	21	214
110675	2020	1	2020-10-20	56860	21	214
117863	2020	1	2020-04-24	36793	21	214
120058	2020	1	2020-04-24	25000	21	214
121316	2020	1	2020-04-28	694235	21	214
122531	2020	1	2020-04-10	0	21	214
128365	2020	1	2020-04-22	18188	21	214
136757	2020	1	2020-04-23	0	21	214
139779	2020	1	2020-07-31	1561443	21	214
143679	2020	1	2020-04-07	0	21	214
143879	2020	1	2020-04-17	0	21	214
146317	2020	1	2020-04-17	0	21	214
158196	2020	1	2020-06-01	2606	21	214
160221	2020	1	2020-04-08	0	21	214
160882	2020	1	2020-04-27	410634	21	214
161160	2020	1	2020-11-12	548791	21	214
169420	2020	1	2020-06-16	2230351	21	214
171735	2020	1	2020-05-14	787008	21	214
177717	2020	1	2020-04-08	0	21	214
4079	2020	1	2020-05-29	0	21	214
10874	2020	1	2020-09-17	6000	21	214
15400	2020	1	2020-04-06	0	21	214
15909	2020	1	2020-04-07	0	21	214
26462	2020	1	2020-04-23	30610	21	214
39267	2020	1	2020-05-14	40472	21	214
43875	2020	1	2020-04-18	27476	21	214
45435	2020	1	2020-04-20	0	21	214
50073	2020	1	2020-04-09	0	21	214
51135	2020	1	2020-04-13	0	21	214
68692	2020	1	2020-04-27	0	21	214
85528	2020	1	2020-04-29	0	21	214
88652	2020	1	2020-04-13	0	21	214
93270	2020	1	2020-05-21	9330	21	214
95769	2020	1	2020-05-15	12984	21	214
96796	2020	1	2020-04-27	302231	21	214
105862	2020	1	2020-05-12	2140	21	214
112772	2020	1	2020-12-21	71230450	21	214
118905	2020	1	2020-05-15	44018	21	214
129706	2020	1	2020-04-03	0	21	214
134891	2020	1	2020-07-22	1843	21	214
136566	2020	1	2020-04-27	67789	21	214
136770	2020	1	2020-07-03	602632	21	214
137952	2020	1	2020-04-28	100832	21	214
146976	2020	1	2020-04-13	0	21	214
148651	2020	1	2020-05-14	8951	21	214
153471	2020	1	2020-05-27	0	21	214
165648	2020	1	2020-04-14	0	21	214
176743	2020	1	2020-04-06	0	21	214
184310	2020	1	2020-04-23	0	21	214
187833	2020	1	2020-05-15	0	21	214
189019	2020	1	2020-04-16	0	21	214
12109	2020	1	2020-04-20	0	21	214
26045	2020	1	2020-04-20	0	21	214
28303	2020	1	2020-04-02	45036	21	214
35039	2020	1	2020-04-24	42020	21	214
37981	2020	1	2020-03-30	0	21	214
47861	2020	1	2020-05-07	0	21	214
49428	2020	1	2020-04-27	0	21	214
55899	2020	1	2020-06-05	19000	21	214
61240	2020	1	2020-05-12	212527	21	214
62285	2020	1	2020-04-21	0	21	214
67614	2020	1	2020-04-20	0	21	214
75361	2020	1	2020-05-06	6009111	21	214
77585	2020	1	2020-04-27	105119	21	214
78600	2020	1	2020-04-27	0	21	214
78718	2020	1	2020-05-13	6053548	21	214
79056	2020	1	2020-04-02	0	21	214
90708	2020	1	2020-04-21	0	21	214
114274	2020	1	2020-07-06	40091752	21	214
119946	2020	1	2020-04-20	0	21	214
137686	2020	1	2020-05-12	0	21	214
146332	2020	1	2020-04-23	7723	21	214
146374	2020	1	2020-05-14	298	21	214
150313	2020	1	2020-05-14	146801	21	214
151955	2020	1	2020-05-15	19365	21	214
164181	2020	1	2020-04-06	0	21	214
174971	2020	1	2020-06-09	79320	21	214
175021	2020	1	2020-07-29	470969	21	214
176651	2020	1	2020-06-11	2573945	21	214
182821	2020	1	2020-05-15	0	21	214
188122	2020	1	2020-10-26	0	21	214
188655	2020	1	2020-06-11	25174	21	214
188939	2020	1	2020-02-26	0	21	214
191826	2020	1	2020-04-08	0	21	214
33858	2020	1	2020-04-24	13637	21	214
45902	2020	1	2020-12-14	299582	21	214
47012	2020	1	2020-07-23	131062	21	214
68579	2020	1	2020-05-07	287900	21	214
74399	2020	1	2020-04-27	0	21	214
75049	2020	1	2020-04-27	1969	21	214
75535	2020	1	2020-04-23	127739	21	214
80398	2020	1	2020-04-03	0	21	214
89494	2020	1	2020-04-08	0	21	214
89591	2020	1	2020-04-22	769038	21	214
91557	2020	1	2020-04-01	0	21	214
94274	2020	1	2020-04-24	2451673	21	214
100270	2020	1	2020-04-01	0	21	214
113373	2020	1	2020-04-15	0	21	214
125456	2020	1	2020-04-27	0	21	214
128762	2020	1	2020-04-17	0	21	214
135987	2020	1	2020-07-27	67296	21	214
144882	2020	1	2020-06-25	823	21	214
161191	2020	1	2020-04-21	0	21	214
165915	2020	1	2020-04-03	0	21	214
166238	2020	1	2020-05-07	0	21	214
167933	2020	1	2020-04-22	802202	21	214
172674	2020	1	2020-03-31	0	21	214
175643	2020	1	2020-05-12	932	21	214
180488	2020	1	2020-07-23	0	21	214
8416	2020	1	2020-04-03	0	21	214
34953	2020	1	2020-06-16	53115	21	214
36094	2020	1	2020-04-16	30631	21	214
37176	2020	1	2020-05-14	23199	21	214
47396	2020	1	2020-04-03	0	21	214
50517	2020	1	2020-04-23	153192	21	214
52488	2020	1	2020-04-22	161092	21	214
53764	2020	1	2020-04-28	0	21	214
65152	2020	1	2020-04-06	0	21	214
77159	2020	1	2020-04-14	0	21	213
77229	2020	1	2020-04-30	2031	21	215
82024	2020	1	2020-05-20	0	21	214
97063	2020	1	2020-05-15	442694	21	214
117325	2020	1	2020-05-14	11986	21	214
128605	2020	1	2020-04-16	0	21	214
131010	2020	1	2020-04-24	235661	21	214
135622	2020	1	2020-04-27	88253	21	214
136084	2020	1	2020-10-13	89808	21	214
139403	2020	1	2020-05-15	0	21	214
163830	2020	1	2020-04-23	113775	21	214
164527	2020	1	2020-06-12	141938	21	214
167485	2020	1	2020-04-03	0	21	214
169388	2020	1	2020-04-22	30739	21	214
174015	2020	1	2020-04-14	0	21	214
175145	2020	1	2020-04-25	2718674	21	214
184115	2020	1	2020-04-07	14182	21	331
187292	2020	1	2020-05-15	72419	21	214
191459	2020	1	2020-04-27	77478	21	214
198120	2020	1	2020-04-22	589526	21	214
29096	2020	1	2020-05-13	1364956	21	214
38170	2020	1	2020-05-07	0	21	214
45068	2020	1	2020-04-21	0	21	214
49440	2020	1	2020-05-08	177307	21	214
53639	2020	1	2020-04-08	0	21	214
56984	2020	1	2020-04-10	0	21	214
59742	2020	1	2020-04-24	0	21	214
69621	2020	1	2020-04-13	6784	21	214
69964	2020	1	2020-05-15	0	21	214
73340	2020	1	2020-04-21	0	21	214
73607	2020	1	2020-04-25	181102	21	214
75123	2020	1	2020-05-15	0	21	214
78250	2020	1	2020-05-14	0	21	214
91472	2020	1	2020-05-14	1165498	21	214
103498	2020	1	2020-06-26	7014326	21	214
108549	2020	1	2020-04-15	0	21	214
114441	2020	1	2020-04-17	97232	21	214
114808	2020	1	2020-04-10	0	21	214
119489	2020	1	2020-04-27	1378798	21	214
120618	2020	1	2020-06-18	1856525	21	331
125374	2020	1	2020-06-01	4366	21	214
132914	2020	1	2020-04-24	223261	21	214
134087	2020	1	2020-04-09	0	21	214
137498	2020	1	2020-04-24	580	21	214
153441	2020	1	2020-04-27	16114914	21	214
157038	2020	1	2020-04-09	0	21	214
158430	2020	1	2020-05-15	1	21	214
160244	2020	1	2020-04-24	1456	21	214
161589	2020	1	2020-10-01	9410	21	214
162816	2020	1	2020-04-05	0	21	214
169213	2020	1	2020-04-25	0	21	214
172280	2020	1	2020-10-28	5033	21	214
174115	2020	1	2020-04-08	0	21	214
174463	2020	1	2020-04-26	0	21	231
177743	2020	1	2020-04-08	0	21	214
191528	2020	1	2020-04-20	0	21	214
193227	2020	1	2020-04-23	0	21	214
194310	2020	1	2020-04-24	0	21	214
17615	2020	1	2020-04-20	0	21	214
24413	2020	1	2020-04-24	1171928	21	214
25784	2020	1	2020-04-15	0	21	214
48249	2020	1	2020-05-14	0	21	214
56892	2020	1	2020-04-22	2093727	21	214
62666	2020	1	2020-04-18	0	21	214
65321	2020	1	2020-05-02	46275	21	214
65808	2020	1	2020-04-20	0	21	214
72841	2020	1	2020-04-27	0	21	214
75329	2020	1	2020-04-15	0	21	214
80739	2020	1	2020-05-25	1806431	21	214
87205	2020	1	2020-04-01	0	21	214
92847	2020	1	2020-07-28	18068624	21	214
95636	2020	1	2020-04-27	1037621	21	214
100331	2020	1	2020-05-22	0	21	214
101631	2020	1	2020-04-29	162413	21	214
110176	2020	1	2020-05-12	958327	21	214
110321	2020	1	2020-04-09	0	21	214
114494	2020	1	2020-05-15	57755	21	214
124456	2020	1	2020-04-06	0	21	214
127645	2020	1	2020-06-19	1658979	21	214
135148	2020	1	2020-04-21	0	21	214
138522	2020	1	2020-04-20	0	21	214
159618	2020	1	2020-04-03	0	21	214
165181	2020	1	2020-05-14	5841	21	214
167496	2020	1	2020-05-15	0	21	214
169296	2020	1	2020-04-27	876238	21	214
169476	2020	1	2020-05-14	419080	21	214
172155	2020	1	2020-04-03	0	21	214
173983	2020	1	2020-04-20	13292	21	214
193590	2020	1	2020-06-22	10369309	21	214
195697	2020	1	2020-07-13	689	21	214
19637	2020	1	2020-09-27	167801	21	214
41053	2020	1	2020-04-24	117161	21	214
49147	2020	1	2020-05-15	23795	21	214
55003	2020	1	2020-03-26	0	21	214
55989	2020	1	2020-04-30	0	21	214
60563	2020	1	2020-07-07	0	21	214
79280	2020	1	2020-05-15	11644	21	214
86267	2020	1	2020-04-15	3109758	21	214
87223	2020	1	2020-04-23	221414	21	214
90797	2020	1	2020-04-27	2547	21	214
97097	2020	1	2020-05-14	0	21	214
100279	2020	1	2020-05-15	8426920	21	214
100817	2020	1	2020-04-16	29919	21	214
106330	2020	1	2020-04-30	12376585	21	214
110667	2020	1	2020-04-22	0	21	214
115104	2020	1	2020-04-29	0	21	214
117505	2020	1	2020-05-15	1577478	21	214
129594	2020	1	2020-04-24	6178	21	214
138308	2020	1	2020-04-27	8289	21	214
164272	2020	1	2020-04-21	0	21	214
166327	2020	1	2020-04-08	0	21	214
170622	2020	1	2020-04-24	4273	21	214
177933	2020	1	2020-04-15	0	21	214
186423	2020	1	2020-07-08	248	21	214
13156	2020	1	2020-09-23	0	21	214
13932	2020	1	2020-04-21	0	21	214
15687	2020	1	2020-04-06	0	21	214
19115	2020	1	2020-04-27	9768	21	214
33431	2020	1	2020-05-14	0	21	214
45371	2020	1	2020-07-21	11971	21	214
57037	2020	1	2020-04-17	0	21	214
58747	2020	1	2020-07-23	8958	21	214
74262	2020	1	2020-02-20	0	21	214
75112	2020	1	2020-04-09	0	21	214
95929	2020	1	2020-07-22	0	21	214
98495	2020	1	2020-04-23	0	21	214
105452	2020	1	2020-04-05	0	21	214
106910	2020	1	2020-04-30	4983	21	214
114270	2020	1	2020-04-27	134005	21	214
116137	2020	1	2020-04-07	0	21	214
120423	2020	1	2020-04-21	419289	21	214
121604	2020	1	2020-04-27	5335	21	214
124926	2020	1	2020-04-30	0	21	214
125591	2020	1	2020-04-13	8327	21	214
131484	2020	1	2020-04-20	0	21	214
139697	2020	1	2020-04-27	44098	21	214
139946	2020	1	2020-05-14	0	21	214
148086	2020	1	2020-04-06	0	21	214
157421	2020	1	2020-12-02	12737122	21	214
158735	2020	1	2020-05-12	9754222	21	214
163416	2020	1	2020-04-24	0	21	214
164951	2020	1	2020-05-15	45345	21	214
188887	2020	1	2020-04-07	0	21	214
1343	2020	1	2020-04-21	0	21	214
5350	2020	1	2020-04-25	76149	21	214
10181	2020	1	2020-07-03	0	21	214
14621	2020	1	2020-04-20	0	21	214
16751	2020	1	2020-04-16	2405	21	214
23195	2020	1	2020-05-06	0	21	214
26135	2020	1	2020-04-27	0	21	214
35698	2020	1	2020-10-25	184293	21	214
40896	2020	1	2020-04-10	0	21	214
46030	2020	1	2020-04-30	0	21	214
49310	2020	1	2020-04-29	320962	21	214
59035	2020	1	2020-11-13	21546636	21	214
68925	2020	1	2020-04-14	0	21	214
91446	2020	1	2020-05-13	23440324	21	214
91926	2020	1	2020-04-22	0	21	214
100437	2020	1	2020-05-15	1708	21	214
101763	2020	1	2020-04-23	5999	21	214
117872	2020	1	2020-12-03	23605	21	214
124742	2020	1	2020-04-23	25124	21	214
135452	2020	1	2020-04-24	519207	21	214
135913	2020	1	2020-04-27	0	21	214
150315	2020	1	2020-04-13	1905	21	214
171350	2020	1	2020-05-15	4112763	21	214
173051	2020	1	2020-09-15	0	21	214
183131	2020	1	2020-03-17	0	21	214
183694	2020	1	2020-04-25	50085	21	214
192314	2020	1	2020-04-08	0	21	214
193712	2020	1	2020-04-22	0	21	214
194154	2020	1	2020-07-09	5147536	21	214
5213	2020	1	2020-05-15	105286890	21	214
19250	2020	1	2020-04-16	4277768	21	214
28200	2020	1	2020-04-03	0	21	214
28945	2020	1	2020-06-10	0	21	214
36120	2020	1	2020-05-14	924906	21	214
53875	2020	1	2020-07-21	0	21	214
66177	2020	1	2020-08-18	930762	21	214
67777	2020	1	2020-06-10	179971	21	214
69819	2020	1	2020-05-10	0	21	214
74436	2020	1	2020-05-14	0	21	214
79108	2020	1	2020-04-14	0	21	214
80389	2020	1	2020-04-15	0	21	214
87373	2020	1	2020-04-14	0	21	214
88498	2020	1	2020-04-23	0	21	214
102180	2020	1	2020-04-23	383147	21	214
103062	2020	1	2020-04-09	0	21	214
106210	2020	1	2020-04-24	0	21	214
135345	2020	1	2020-05-15	9098567	21	214
137138	2020	1	2020-05-13	1683683	21	214
137514	2020	1	2020-04-15	0	21	214
141323	2020	1	2020-04-17	0	21	214
148626	2020	1	2020-04-14	525	21	214
148910	2020	1	2020-05-04	276002	21	214
152404	2020	1	2020-04-14	0	21	214
171694	2020	1	2020-04-18	0	21	214
172026	2020	1	2020-04-23	0	21	214
188978	2020	1	2020-05-06	0	21	214
198395	2020	1	2020-04-28	0	21	214
7193	2020	1	2020-04-03	0	21	214
28972	2020	1	2020-05-12	0	21	214
32279	2020	1	2020-07-22	28	21	214
38657	2020	1	2020-04-14	0	21	214
43220	2020	1	2020-04-24	82650	21	214
44560	2020	1	2020-07-22	26116	21	214
44768	2020	1	2020-05-13	10980	21	214
51682	2020	1	2020-06-18	2178274	21	214
56412	2020	1	2020-04-08	0	21	214
66887	2020	1	2020-04-27	0	21	214
69900	2020	1	2020-04-24	55533	21	214
82426	2020	1	2020-05-13	1725083	21	214
84856	2020	1	2020-07-14	151299	21	214
103566	2020	1	2020-06-18	31	21	214
107661	2020	1	2020-04-16	0	21	214
110415	2020	1	2020-04-10	0	21	214
113107	2020	1	2020-05-14	0	21	214
117775	2020	1	2020-04-23	0	21	214
119910	2020	1	2020-04-22	43642	21	214
136525	2020	1	2020-04-23	0	21	214
140654	2020	1	2020-05-11	32047	21	214
158707	2020	1	2020-04-07	0	21	214
164540	2020	1	2020-04-21	0	21	214
169012	2020	1	2020-04-25	138385	21	214
184653	2020	1	2020-04-23	0	21	214
187917	2020	1	2020-04-30	0	21	214
189274	2020	1	2020-09-24	0	21	214
